2025-08-27T19:50:51.072Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.5734165670454161,"stability_margin":0.9574556632019213},"mttr":32.31702006188673,"network_kpis":{"jitter_std":4.8969733596765925,"latency_p95":24.67938701481203},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.14865321051161193,0.021330837662051506,0.20306911295203026,-0.0592454311329549,0.09985150696089211,0.17335224334864588,0.10517680423329964,-0.4666548020623792,0.18261799040103271,-0.2899341380447398]}
2025-08-27T19:50:53.118Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":4.099852453822469,"stability_margin":0.8299193991582988},"mttr":32.31702006188673,"network_kpis":{"jitter_std":4.521236439382397,"latency_p95":18.41762156068635},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.13921646071531268,0.017698312919262434,0.22453259220052083,-0.06229493818685748,0.09486148515465431,0.15735290884514605,0.11899278900407362,-0.464810624908172,0.17527711202798982,-0.280316105269352]}
2025-08-27T19:50:55.155Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":1.2784966338431614,"stability_margin":0.8960532308596092},"mttr":32.31702006188673,"network_kpis":{"jitter_std":6.584177229353189,"latency_p95":19.354134426346647},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.12242956202511447,0.031939612443529455,0.21249887930316635,-0.06825614963646785,0.11905372981812573,0.1733335502546001,0.12824410969046451,-0.4539897607255295,0.19233945985055867,-0.2650493240161868]}
2025-08-27T19:50:57.187Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.3223031489713388,"stability_margin":0.9003926308783609},"mttr":32.31702006188673,"network_kpis":{"jitter_std":8.35628544934052,"latency_p95":11.581736753970738},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.10608524195645161,0.046915085776654694,0.22201329475306403,-0.08673197408615557,0.11019079213758617,0.1814850003810274,0.14280045571862787,-0.44524595858798416,0.18339933848099665,-0.2757890268390716]}
2025-08-27T19:50:59.216Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":3.4315095734968364,"stability_margin":0.8576414093865924},"mttr":32.31702006188673,"network_kpis":{"jitter_std":7.8534486899954015,"latency_p95":27.332156349213587},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.10589288300638684,0.04267035137695358,0.21029174662082722,-0.09979038196940862,0.08152173349071906,0.18364446505549942,0.1696658437399609,-0.45150919522948924,0.1679667026036609,-0.26258140096212124]}
2025-08-27T19:51:01.250Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":1.7939234547853258,"stability_margin":0.8197638066345309},"mttr":1.1607666691507736,"network_kpis":{"jitter_std":5.55445537816659,"latency_p95":20.184491249743584},"num_recoveries":3,"plant_count":2,"recovery_active":false,"system_state":[-0.08351097094232021,0.010047739887420904,0.21925362052284378,-0.10940075452470704,0.12127077256267832,0.1748761896924851,0.15733044137858904,-0.4424653710443558,0.13992039897366285,-0.2632788373538014]}
2025-08-27T19:51:03.278Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.4023781751978286,"stability_margin":0.8714503741541444},"mttr":1.1607666691507736,"network_kpis":{"jitter_std":6.986384967783715,"latency_p95":24.371568449191056},"num_recoveries":3,"plant_count":2,"recovery_active":false,"system_state":[-0.09621925089185815,0.0005236536046093043,0.24839459832128447,-0.0923175389807933,0.13915457486306124,0.19110762205198067,0.15965305091699805,-0.4490892870818118,0.13365954673617056,-0.2912727871607132]}
2025-08-27T19:51:05.322Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":1.7016017367832508,"stability_margin":0.8993924525578882},"mttr":1.1607666691507736,"network_kpis":{"jitter_std":3.412388021388471,"latency_p95":16.30859849792502},"num_recoveries":3,"plant_count":2,"recovery_active":false,"system_state":[-0.1218289478302386,0.011275337748766745,0.26327648184418884,-0.11240264299954743,0.1507803796322024,0.18698065649966417,0.17189343840268578,-0.4353263852637581,0.13835358711798112,-0.2845520337382103]}
2025-08-27T19:51:07.356Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":3.279666885172779,"stability_margin":0.642713640581295},"mttr":1.1607666691507736,"network_kpis":{"jitter_std":5.870086576041636,"latency_p95":15.27126962658771},"num_recoveries":3,"plant_count":2,"recovery_active":false,"system_state":[-0.10443040329452793,0.04737293555472111,0.24423382121133624,-0.07948130516090358,0.14542837739770406,0.18928471802751012,0.18953031914831678,-0.3985568655146424,0.14469138430783274,-0.32072836777215263]}
2025-08-27T19:51:09.401Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":4.964383284574105,"stability_margin":0.9081679566953287},"mttr":1.1607666691507736,"network_kpis":{"jitter_std":3.108479695775329,"latency_p95":21.37804026654149},"num_recoveries":3,"plant_count":2,"recovery_active":false,"system_state":[-0.08800127010520217,0.07740992504882811,0.24533566626101275,-0.07466763700647751,0.1514385385338646,0.1878253473509904,0.19591795189648925,-0.40975900340111626,0.14692514358936506,-0.32033802302412684]}
